target,teff,logg,feh,mass,sigma_teff,sigma_logg,sigma_feh,a_I_H_Kurucz,a_I_H_Kurucz_err,a_I_H_Kurucz_std,u1_I_H_Kurucz,u1_I_H_Kurucz_err,u1_I_H_Kurucz_std,u2_I_H_Kurucz,u2_I_H_Kurucz_err,u2_I_H_Kurucz_std,p1_I_H_Kurucz,p1_I_H_Kurucz_err,p1_I_H_Kurucz_std,alpha1_I_H_Kurucz,alpha1_I_H_Kurucz_err,alpha1_I_H_Kurucz_std,alpha_I_H_Kurucz,alpha_I_H_Kurucz_err,alpha_I_H_Kurucz_std,a_I_K_Kurucz,a_I_K_Kurucz_err,a_I_K_Kurucz_std,u1_I_K_Kurucz,u1_I_K_Kurucz_err,u1_I_K_Kurucz_std,u2_I_K_Kurucz,u2_I_K_Kurucz_err,u2_I_K_Kurucz_std,p1_I_K_Kurucz,p1_I_K_Kurucz_err,p1_I_K_Kurucz_std,alpha1_I_K_Kurucz,alpha1_I_K_Kurucz_err,alpha1_I_K_Kurucz_std,alpha_I_K_Kurucz,alpha_I_K_Kurucz_err,alpha_I_K_Kurucz_std,a_I_H_Stagger,a_I_H_Stagger_err,a_I_H_Stagger_std,u1_I_H_Stagger,u1_I_H_Stagger_err,u1_I_H_Stagger_std,u2_I_H_Stagger,u2_I_H_Stagger_err,u2_I_H_Stagger_std,p1_I_H_Stagger,p1_I_H_Stagger_err,p1_I_H_Stagger_std,alpha1_I_H_Stagger,alpha1_I_H_Stagger_err,alpha1_I_H_Stagger_std,alpha_I_H_Stagger,alpha_I_H_Stagger_err,alpha_I_H_Stagger_std,a_I_K_Stagger,a_I_K_Stagger_err,a_I_K_Stagger_std,u1_I_K_Stagger,u1_I_K_Stagger_err,u1_I_K_Stagger_std,u2_I_K_Stagger,u2_I_K_Stagger_err,u2_I_K_Stagger_std,p1_I_K_Stagger,p1_I_K_Stagger_err,p1_I_K_Stagger_std,alpha1_I_K_Stagger,alpha1_I_K_Stagger_err,alpha1_I_K_Stagger_std,alpha_I_K_Stagger,alpha_I_K_Stagger_err,alpha_I_K_Stagger_std,a_I_H_MPS1,a_I_H_MPS1_err,a_I_H_MPS1_std,u1_I_H_MPS1,u1_I_H_MPS1_err,u1_I_H_MPS1_std,u2_I_H_MPS1,u2_I_H_MPS1_err,u2_I_H_MPS1_std,p1_I_H_MPS1,p1_I_H_MPS1_err,p1_I_H_MPS1_std,alpha1_I_H_MPS1,alpha1_I_H_MPS1_err,alpha1_I_H_MPS1_std,alpha_I_H_MPS1,alpha_I_H_MPS1_err,alpha_I_H_MPS1_std,a_I_K_MPS1,a_I_K_MPS1_err,a_I_K_MPS1_std,u1_I_K_MPS1,u1_I_K_MPS1_err,u1_I_K_MPS1_std,u2_I_K_MPS1,u2_I_K_MPS1_err,u2_I_K_MPS1_std,p1_I_K_MPS1,p1_I_K_MPS1_err,p1_I_K_MPS1_std,alpha1_I_K_MPS1,alpha1_I_K_MPS1_err,alpha1_I_K_MPS1_std,alpha_I_K_MPS1,alpha_I_K_MPS1_err,alpha_I_K_MPS1_std,a_I_H_MPS2,a_I_H_MPS2_err,a_I_H_MPS2_std,u1_I_H_MPS2,u1_I_H_MPS2_err,u1_I_H_MPS2_std,u2_I_H_MPS2,u2_I_H_MPS2_err,u2_I_H_MPS2_std,p1_I_H_MPS2,p1_I_H_MPS2_err,p1_I_H_MPS2_std,alpha1_I_H_MPS2,alpha1_I_H_MPS2_err,alpha1_I_H_MPS2_std,alpha_I_H_MPS2,alpha_I_H_MPS2_err,alpha_I_H_MPS2_std,a_I_K_MPS2,a_I_K_MPS2_err,a_I_K_MPS2_std,u1_I_K_MPS2,u1_I_K_MPS2_err,u1_I_K_MPS2_std,u2_I_K_MPS2,u2_I_K_MPS2_err,u2_I_K_MPS2_std,p1_I_K_MPS2,p1_I_K_MPS2_err,p1_I_K_MPS2_std,alpha1_I_K_MPS2,alpha1_I_K_MPS2_err,alpha1_I_K_MPS2_std,alpha_I_K_MPS2,alpha_I_K_MPS2_err,alpha_I_K_MPS2_std,a_I_H_SATLAS,a_I_H_SATLAS_err,a_I_H_SATLAS_std,u1_I_H_SATLAS,u1_I_H_SATLAS_err,u1_I_H_SATLAS_std,u2_I_H_SATLAS,u2_I_H_SATLAS_err,u2_I_H_SATLAS_std,p1_I_H_SATLAS,p1_I_H_SATLAS_err,p1_I_H_SATLAS_std,alpha1_I_H_SATLAS,alpha1_I_H_SATLAS_err,alpha1_I_H_SATLAS_std,alpha_I_H_SATLAS,alpha_I_H_SATLAS_err,alpha_I_H_SATLAS_std,a_I_K_SATLAS,a_I_K_SATLAS_err,a_I_K_SATLAS_std,u1_I_K_SATLAS,u1_I_K_SATLAS_err,u1_I_K_SATLAS_std,u2_I_K_SATLAS,u2_I_K_SATLAS_err,u2_I_K_SATLAS_std,p1_I_K_SATLAS,p1_I_K_SATLAS_err,p1_I_K_SATLAS_std,alpha1_I_K_SATLAS,alpha1_I_K_SATLAS_err,alpha1_I_K_SATLAS_std,alpha_I_K_SATLAS,alpha_I_K_SATLAS_err,alpha_I_K_SATLAS_std,a_I_H_SATLASRoss,a_I_H_SATLASRoss_err,a_I_H_SATLASRoss_std,u1_I_H_SATLASRoss,u1_I_H_SATLASRoss_err,u1_I_H_SATLASRoss_std,u2_I_H_SATLASRoss,u2_I_H_SATLASRoss_err,u2_I_H_SATLASRoss_std,p1_I_H_SATLASRoss,p1_I_H_SATLASRoss_err,p1_I_H_SATLASRoss_std,alpha1_I_H_SATLASRoss,alpha1_I_H_SATLASRoss_err,alpha1_I_H_SATLASRoss_std,alpha_I_H_SATLASRoss,alpha_I_H_SATLASRoss_err,alpha_I_H_SATLASRoss_std,a_I_K_SATLASRoss,a_I_K_SATLASRoss_err,a_I_K_SATLASRoss_std,u1_I_K_SATLASRoss,u1_I_K_SATLASRoss_err,u1_I_K_SATLASRoss_std,u2_I_K_SATLASRoss,u2_I_K_SATLASRoss_err,u2_I_K_SATLASRoss_std,p1_I_K_SATLASRoss,p1_I_K_SATLASRoss_err,p1_I_K_SATLASRoss_std,alpha1_I_K_SATLASRoss,alpha1_I_K_SATLASRoss_err,alpha1_I_K_SATLASRoss_std,alpha_I_K_SATLASRoss,alpha_I_K_SATLASRoss_err,alpha_I_K_SATLASRoss_std
109_Her,4387.0,2.24,-0.06,1.05,100.0,0.2,0.2,0.4538248812376339,0.02110480459649672,,0.028080219980471055,0.04857107585269265,,0.5025380215114377,0.05640699875782873,,0.736189334600419,0.013583110035030554,,0.35025014887056244,0.010541660845463983,,0.22189386028530078,0.004441222551439577,,0.3770538972830876,0.017727173659520805,,0.023185166801034662,0.042984713941965236,,0.41769752589751585,0.04991938950256208,,0.6205268621268633,0.00871680023986023,,0.3421916929281845,0.0077674028636259655,,0.172599673951916,0.004254980803815252,,0.43465084273749766,0.03090737742269614,,0.024916973853214786,0.07521053318773456,,0.4831241005559098,0.08693164352615937,,0.719896355114963,0.010158798928767246,,0.32651440383676045,0.007609242513646071,,0.19940166307451812,0.005695297505592374,,0.3484951165725129,0.02688340428960512,,0.0011735472843653416,0.07148141379916573,,0.4095327034026321,0.08262143880653504,,0.6310989781234476,0.003697127315245443,,0.28367285632078904,0.0025972345763356133,,0.14855184954050785,0.004296486059759424,,0.47220560504441833,0.015793433354636482,,0.02659865115475546,0.040013510009265785,,0.5175765468687424,0.04591410678796364,,0.7370664270937682,0.009373544246139294,,0.3694697166232168,0.007816393082124742,,0.23307348481615384,0.003645257912563003,,0.38515724446911803,0.013906994772570128,,-0.0021154700119601078,0.03777510791597872,,0.44982079475589243,0.04334561717043785,,0.6419516903592178,0.007729847565374344,,0.3324988522418103,0.0063666801198861865,,0.17706471158000894,0.003025473158293151,,0.47115312891017,0.015737778816243296,,0.027245263081457693,0.039939261558543035,,0.5156030381659775,0.045828910512038044,,0.7347999942772919,0.009257597385018764,,0.3699843038743329,0.0077591052699895295,,0.2323355099208743,0.003660020183516194,,0.3848755344905628,0.013846217599511244,,-0.0005458721370434905,0.03768583338965763,,0.44767048693356915,0.04324314704096153,,0.6396517457506469,0.007451746154461512,,0.3339878319127767,0.00619868090245202,,0.17687558341629156,0.0030476598527141266,,0.6587059385340076,0.009933525893593257,,-0.345894742152655,0.022399144169517285,,1.3387985095667174,0.028902727835752342,,1.8103542970697986,0.07826738838932683,,0.2058111160945833,0.011521699851373992,,0.43756725463276025,0.007532411725046499,,0.6036383491723547,0.010865928555108578,,-0.46609710794178566,0.025844163181744248,,1.425601499316404,0.033348006904700224,,1.9202763831880785,0.10156799531007688,,0.1746936101321367,0.011620042485550089,,0.3883252708135493,0.0077535235040298404,,0.3909408421654905,0.0019317499990100533,,0.19263607983502948,0.001800233302882677,,0.28980514634555665,0.002537278852608528,,0.678203680740906,0.002824009385083445,,0.41396514936441464,0.0023688103294047438,,0.25070722531041406,0.0005978138898637312,,0.3171371525827762,0.0015688061400336761,,0.15657496378705518,0.0015285161663481097,,0.2346476608492775,0.002154316187731302,,0.5516961056750546,0.0022087947438176317,,0.412392292727331,0.0022666546081589784,,0.19459343628686093,0.0005866459391970626,
11_Lac,4310.0,1.93,-0.2,1.38,100.0,0.2,0.2,0.47129524233027587,0.021752037825533345,,0.03248279802818321,0.050053867205889904,,0.5179628952695905,0.05812899999576917,,0.7601859016835343,0.01356653610678047,,0.3534689326934086,0.010328866688504731,,0.2340077747729006,0.004415665048004208,,0.38994790593272555,0.01855141212749662,,0.02028213506190435,0.045353591822688076,,0.43634394632608764,0.05267043992839042,,0.6483386232931863,0.009261623914436879,,0.3366958703055212,0.007721605870597161,,0.18052466173266302,0.004150028789818936,,0.43465084273749766,0.03090737742269614,,0.024916973853214786,0.07521053318773456,,0.4831241005559098,0.08693164352615937,,0.719896355114963,0.010158798928767246,,0.32651440383676045,0.007609242513646071,,0.19940166307451812,0.005695297505592374,,0.3484951165725129,0.02688340428960512,,0.0011735472843653416,0.07148141379916573,,0.4095327034026321,0.08262143880653504,,0.6310989781234476,0.003697127315245443,,0.28367285632078904,0.0025972345763356133,,0.14855184954050785,0.004296486059759424,,0.47787581961286474,0.016075805380861872,,0.024249070055689867,0.04070156581802118,,0.5268916106289758,0.04670362399357956,,0.7487597686197337,0.009903354910657063,,0.3671756457022688,0.00805654754481222,,0.23706728932005092,0.003572615539864066,,0.3898176547993256,0.014211747328246314,,-0.006018927281402631,0.03856590335604023,,0.4597677995941941,0.044253029626120176,,0.6548184801971023,0.008494692796649345,,0.32847153038503385,0.006742312585273691,,0.17993303502867744,0.0029644773773600938,,0.4768573123751193,0.016009504349884553,,0.025181065507316025,0.04057499753014207,,0.5246260827391864,0.046558393065654666,,0.7461311547023044,0.009769180395207896,,0.36800851546624,0.00800149827524142,,0.23634348722757223,0.003595596357163888,,0.3894460022966141,0.014138022393828869,,-0.004279708234929291,0.038393335972727025,,0.45731600832945785,0.04405500891219947,,0.651877808742368,0.008227684211294847,,0.3302913781938071,0.006611109459450171,,0.17968487401851752,0.002993571631971575,,0.7034138994988055,0.010130572275091707,,-0.34203146713671034,0.021807048113073227,,1.393230888198507,0.028138716889965384,,1.7620654438641141,0.07482545960257254,,0.23040000324177234,0.01295981261434683,,0.4801507975707948,0.008501576557324362,,0.6489031297974353,0.011171157520620348,,-0.480031026001202,0.025229677845557817,,1.5044936702739793,0.032555105975394925,,1.8913882892085723,0.09996984592484916,,0.1931704017617121,0.013065376760644475,,0.42773413568382646,0.008743766060357849,,0.39676773826530953,0.0019048267664807193,,0.20523574641365752,0.0016433611989376722,,0.28242558529630885,0.002335314935329795,,0.6685370724298515,0.0029343818171785234,,0.43364016350857415,0.0026324958983540395,,0.2573255137440805,0.0006648755214614941,,0.31950356328836693,0.0015591581954075798,,0.16316310022052638,0.001410099011344961,,0.23053353313333222,0.00200383536033129,,0.5459347540214565,0.0023986431847953164,,0.4254152772765322,0.002571883966345489,,0.19796330032900591,0.0006299065719322129,
alf_Cas,4625.0,1.19,-0.1,3.98,100.0,0.2,0.2,0.43199204911948486,0.020563099566421977,,0.017955966552809684,0.04779301129946776,,0.48871751566774185,0.05550340130206662,,0.7141593185279025,0.014098706665727503,,0.33984672876770206,0.010811144227328338,,0.20734248894421647,0.004255278263003323,,0.36018960266958316,0.01699572374005037,,0.02075292715374355,0.04111509186736357,,0.40066229060505565,0.04774814906044907,,0.5943266258849741,0.00867101770872795,,0.34077972757459846,0.008020579994743132,,0.1626037344288681,0.004176337052776413,,0.43465084273749766,0.03090737742269614,,0.024916973853214786,0.07521053318773456,,0.4831241005559098,0.08693164352615937,,0.719896355114963,0.010158798928767246,,0.32651440383676045,0.007609242513646071,,0.19940166307451812,0.005695297505592374,,0.3484951165725129,0.02688340428960512,,0.0011735472843653416,0.07148141379916573,,0.4095327034026321,0.08262143880653504,,0.6310989781234476,0.003697127315245443,,0.28367285632078904,0.0025972345763356133,,0.14855184954050785,0.004296486059759424,,0.45135270400968885,0.015696588922163933,,0.00973391196995188,0.04041328463741744,,0.5129442590137792,0.04637283637512239,,0.7254890102711752,0.010400154025391174,,0.3522661129791916,0.008227632266389747,,0.21898120684081654,0.0033593267218539,,0.36922694284583957,0.01358651657073733,,-0.00875815822132231,0.037077512069840377,,0.4390331508053532,0.042545144943312255,,0.625689223500241,0.00820219729001286,,0.32402418841680675,0.006683974008422865,,0.1676961594019568,0.002877960969732161,,0.4502669108425854,0.015608925968883303,,0.01135770206579445,0.04031116971914148,,0.509797053448021,0.04625565874241876,,0.72212148854539,0.010119936077233938,,0.3535364421292937,0.008084779414576686,,0.21823714389148238,0.0033860377789452084,,0.3687129373489658,0.013508480787623628,,-0.00695708384136462,0.03693283791928035,,0.43634416290895883,0.04237914262909272,,0.6225279206370319,0.007905410485178139,,0.3258711903808575,0.006526737974430685,,0.16737098993717084,0.002904243354459064,,0.7137816134412978,0.010577822353691091,,-0.3849285608821083,0.022401323452430164,,1.4642151574421625,0.028905539877937595,,1.7729161480331592,0.07976625309150892,,0.23321815868046442,0.013934723273065976,,0.48969003599457683,0.009218641331385223,,0.6640496200559649,0.011591143161144284,,-0.5182216540633939,0.025649420540449722,,1.5755743055428957,0.0330967208140446,,1.894609172661929,0.10429249758777638,,0.19835723790130613,0.014040643593975742,,0.44117643257170525,0.009459964040983983,,0.3723599211380583,0.001817713122868174,,0.19272454130803945,0.0015265738758749494,,0.2660363055982147,0.0021774676056555238,,0.6114271346330052,0.0032707222354143002,,0.4502293986026738,0.00336355438577059,,0.2382332399071337,0.0008087727864589442,,0.2996083400074514,0.0014549304956835783,,0.15617259242045753,0.0012756395849281902,,0.21242539437960636,0.0018195410766829057,,0.49050093692460084,0.002593517252118536,,0.45208630196852256,0.0033421139826563277,,0.1833199127128337,0.0007597832438124333,
alf_CMi,6570.0,4.04,-0.04,1.478,100.0,0.2,0.2,0.2963755971177576,0.01673209897233814,,-0.031212230198740976,0.04402814272233034,,0.3866762297252502,0.05113115865716327,,0.5893247272226534,0.017100695833332513,,0.2577367739813981,0.010887913192683587,,0.1282217328856287,0.0025175292434310905,,0.2547881697934688,0.01354851300594023,,-0.014016355192575825,0.03377216142745842,,0.31728992927152555,0.03922058448153065,,0.4692090451774499,0.01250881851303937,,0.28812929543882304,0.011623177950801391,,0.10643374275510649,0.002772677356003286,,0.2834176416020704,0.02381615338539366,,-0.014772058467593885,0.06898733750420996,,0.35160048206092487,0.07973861572972302,,0.57829393592387,0.0058820517220382704,,0.23775519110522603,0.003549150522192094,,0.11505749134886548,0.002968851292168978,,0.23648376716650946,0.01924357089270772,,-0.005014814647332333,0.055426262467272155,,0.28475504996183676,0.06406404452933234,,0.4617497469892669,0.005198675001785577,,0.2533484956074252,0.0042784509404999145,,0.09229257803333192,0.0030154078791867238,,0.29193173839766634,0.012670845470380488,,-0.05280516967536774,0.03805418685827914,,0.4004150648603908,0.04366585247971576,,0.5975946987042571,0.015020285787118302,,0.24559887195602145,0.008783638307685231,,0.1258198647913588,0.0017274373276109389,,0.2477874612143628,0.010426505247026475,,-0.04072575769434539,0.029182480695551325,,0.3351107389879171,0.03348587884319191,,0.48106344812716845,0.013600320228836987,,0.2647840560900098,0.01092306356528112,,0.10329014776026113,0.001843389551023585,,0.2943420546592276,0.012497739073307354,,-0.0458688891626838,0.03745667539057307,,0.3951581160688811,0.042980228579331786,,0.58521262834947,0.013193501523015376,,0.25586150023336446,0.008319314069494096,,0.1269575278090522,0.0018453851711711011,,0.2488803531231049,0.010290547842170162,,-0.03593679513717429,0.028771528106018122,,0.33081771579719244,0.03301432537098931,,0.4732629121434387,0.012387711783067459,,0.2728004109844657,0.010528158691831222,,0.10374031961513652,0.0019174849984248698,,0.40207882684051294,0.008695345687077475,,-0.2773306822564105,0.02678807855231983,,0.9054268584005168,0.034565987788103734,,1.7600445801427627,0.09259103142112529,,0.12271098195249085,0.00774122701948268,,0.2341458608242349,0.004332665178337771,,0.36530192312831755,0.009049448523295298,,-0.3031889463502279,0.028878496908618694,,0.8908759435331735,0.03726335839053403,,1.7510152907599374,0.1045507974288024,,0.11267368880969794,0.008001559287987984,,0.2108533134800533,0.004480685353181091,,0.27438339607639506,0.0014524474762875467,,0.1127760155753001,0.0015623006185283667,,0.2262264399646924,0.002114619025631093,,0.48622286157021544,0.001797482679201708,,0.38652806745071844,0.001998448497128397,,0.1554365781673036,0.0005189946919398143,,0.23391152409079596,0.0011054502216320573,,0.11106765618697541,0.0012072890468689179,,0.1719632533055036,0.0016341006068040116,,0.3807859541634345,0.0009556136930436339,,0.4354776888739779,0.001582284094930716,,0.12870484288552808,0.000540058152267531,
alf_Per,6193.0,1.02,0.14,7.3,100.0,0.2,0.2,0.32098945403615686,0.01726085499584475,,-0.020101201862303908,0.04376745313460438,,0.4026146139138669,0.05082840633128023,,0.6001938227691372,0.01516458654546705,,0.2817043213739961,0.010683636339299222,,0.14120246096752612,0.0029791215962113905,,0.27453760220598566,0.014092039701120591,,-0.006077299157993377,0.03455849609482888,,0.33123059503992114,0.04013376120061821,,0.4877564598016028,0.010971616599927705,,0.30399655939108866,0.010552746993242025,,0.11620059013583753,0.0031083555206823103,,0.2965652675386329,0.02557578827466714,,-0.02111669543496153,0.07549313776355596,,0.3745841378100069,0.08725827730014457,,0.6304261670977521,0.009655417046446964,,0.2243457101959265,0.0049473203127598986,,0.1218932121498603,0.002679928656970142,,0.24642221675973375,0.020747005826122673,,-0.011187427064675903,0.0612908061371341,,0.3037518621606403,0.07084260692366318,,0.5057879512899852,0.008439308266873948,,0.23570801340567166,0.005755276648364515,,0.0971606873505033,0.0027791865746623584,,0.3030837251103433,0.013328807541968909,,-0.05507962371582309,0.04186456358363484,,0.4160099987382103,0.048038126657440255,,0.6396819230304056,0.012481368311102692,,0.23532410737285078,0.0064450629025254134,,0.13177726307243834,0.0015564212291185268,,0.25668132503349295,0.011252954724450072,,-0.04963006122185492,0.03373200422883402,,0.3557834716452041,0.03870629755093154,,0.5330675771239713,0.013711986344253498,,0.2407233470672071,0.008754195437732015,,0.10790312220281811,0.0016056687243485009,,0.30549763056574697,0.013135802999401036,,-0.048035594778490065,0.04103596632933914,,0.41063206717855016,0.04708733825499516,,0.6244043430732199,0.010506618553471339,,0.24603184751652815,0.005894135868343884,,0.13293084479208156,0.0016866959227539798,,0.2580036131372345,0.011071856891764764,,-0.043375689992818545,0.033190189523288116,,0.3500548118132131,0.03808458489201916,,0.5208380986273753,0.011670193123787089,,0.2504209012512325,0.008034960153439089,,0.10844979252014741,0.0016973197124907653,,0.7688772693874303,0.0127570724617137,,-0.5220087668001171,0.028730777547938235,,1.720321650695827,0.037072748782545226,,1.7637776440677368,0.09921025681864905,,0.2588885487752303,0.019790126832873022,,0.5429016558167795,0.01324598014385571,,0.7412515964260636,0.013548376433035036,,-0.6207272008349848,0.030939707418855034,,1.815064650960176,0.039923040632316976,,1.8443575234212064,0.11784377155775455,,0.2345699183781855,0.019928430030751555,,0.5131273878153855,0.013483390771023169,,0.2711429711110466,0.0014188423196027165,,0.13898553898711416,0.0011983494862536114,,0.1994253577647362,0.0017389375299194495,,0.4774830486656124,0.0025993009382842707,,0.414928129196457,0.003045641676859794,,0.1669198096327385,0.000605934703778493,,0.22343250654839464,0.0011021770101007587,,0.12076412930922543,0.000929838940866603,,0.154926420218811,0.0013492990555215422,,0.37596587005237087,0.0018305729727944658,,0.4411236137002751,0.002941595022862509,,0.1336692192599004,0.0005787708906062762,
alf_Vul,3690.0,1.3,-0.38,0.97,100.0,0.2,0.2,0.4010390080651023,0.019626099769016973,,0.027156933025853203,0.05664148846472769,,0.4413207583591542,0.06577939862920225,,0.6972612355044457,0.003960582959203273,,0.31373834126557876,0.0027831340605272478,,0.18751200403561102,0.003464186548403607,,0.31880796786999877,0.017056880528976436,,-0.0023403592434907416,0.050910575959985785,,0.37907520598592903,0.059124029057566224,,0.6120493413956403,0.004499900934909643,,0.2706406676596226,0.0029451853057948373,,0.13994744068172657,0.0026275712376008873,,0.5035078516471493,0.030724632899224693,,0.09397737371975923,0.07317186380256371,,0.48288427528409156,0.08457525575254969,,0.7477661749471967,0.005080952548863704,,0.39240057038421816,0.004761653041625849,,0.24581540960586457,0.008060164455727922,,0.39756327613646225,0.028357051289188525,,0.032614140714421036,0.07628502152766613,,0.4303176694020445,0.08817357419923098,,0.6689081824480106,0.006571304149263503,,0.3180330878081964,0.005105073950052191,,0.17622916010037362,0.005401733083044914,,0.5482162070392225,0.017007599771798502,,0.06391887723205877,0.04071430053058782,,0.5625157696691708,0.04671824047077868,,0.8116621597682977,0.010013029792575647,,0.4038422900421898,0.008632388603715095,,0.2895802479396402,0.003983352549844028,,0.47268070733057344,0.015592750872694844,,0.0270334154226769,0.03640668485474099,,0.517623398544961,0.04177539899584046,,0.7248862582176723,0.012918162979630558,,0.38055870088494903,0.01143267785322409,,0.23338804554469697,0.004022843383182743,,0.5459553694361949,0.0171387946749869,,0.05924072191713155,0.041751466087553535,,0.5653235061591879,0.047908350326247524,,0.8151426521935787,0.009674518414521452,,0.3980461774041352,0.008130328016319863,,0.28778179255637565,0.0038175598805076424,,0.4693678838801777,0.015922893374928405,,0.016609857343620638,0.03847686818584777,,0.525882581308781,0.0441508606317996,,0.7357321212979725,0.01298908469297877,,0.36701084266860473,0.010747020136465099,,0.2311903889549511,0.0037068604952961537,,0.8751326658396575,0.009762492150469605,,-0.12029117390817194,0.021619097591714535,,1.3265688336864372,0.02789619500614071,,1.4779470046712035,0.04595002986658812,,0.3895660774064703,0.018320837268953036,,0.6778085351390296,0.012388501868634614,,0.8224968983352771,0.011204271319292301,,-0.32642133086861846,0.024489808381874194,,1.5311257919233165,0.031600415660731,,1.6056163616452757,0.0676773543753764,,0.3186227316799844,0.019208560776757193,,0.6067761006931641,0.012758774046548424,,0.4432598831478741,0.001959598634402012,,0.26195990422980847,0.00142923206843959,,0.2745617716388505,0.002080633319676049,,0.6908957848042213,0.0027029398402370545,,0.49125269243641695,0.002703457103341078,,0.3016554098207017,0.0008553230430583797,,0.34692077568488183,0.0016994389068922533,,0.19051037727386116,0.0013843720442388325,,0.2368688420830957,0.0020153274376192368,,0.5783803296594228,0.0027168757717763716,,0.44768367833440503,0.0028852474069117717,,0.22339110168020457,0.0007421085992406117,
bet_Dra,5184.0,1.66,0.06,6.0,100.0,0.2,0.2,0.3942437979853616,0.019358105701386703,,0.00632279670772895,0.04608187765336095,,0.45789195149554907,0.05351619735169456,,0.6705348339826103,0.01366554087731578,,0.3250211573804437,0.010486824312866207,,0.1833905341287671,0.003943656339234533,,0.33216065162275943,0.015740296071792555,,0.017870348390113477,0.03811955910033457,,0.37098016901290487,0.04426934989235259,,0.5501991912691239,0.008047319096816526,,0.33869599487824203,0.007971675804761876,,0.1465744156054391,0.003997088940529089,,0.3730609711810847,0.029912198613636858,,-0.009109083963663554,0.08218249749622274,,0.4506231395541449,0.09499014628297399,,0.7096122745890951,0.004646372162128494,,0.26341932001172025,0.0026232008038818942,,0.16276420986903278,0.0035998562658747864,,0.3000058030068844,0.02466075122304106,,-0.009296381250421426,0.07113057473072658,,0.3647034048951744,0.08221587318225758,,0.5947043661472445,0.011064785694532474,,0.2478021183144471,0.0068625257371502735,,0.12324679657630914,0.003259303662992216,,0.3947347048537323,0.015034486599779299,,-0.02274388069850454,0.04140201870072504,,0.484905188758728,0.047507370355736274,,0.6895941726607882,0.011500514982252519,,0.3092656600511935,0.007967258792078945,,0.18316647677518702,0.002649232666598421,,0.32674433193339925,0.012534449434233683,,-0.020479847465026735,0.03490605164959364,,0.4033040587882757,0.04005347318893598,,0.5763019489531095,0.008799582888587013,,0.30479080776022444,0.007148581880603193,,0.143792222077918,0.0025218004575976016,,0.39446832939300935,0.014839805611577375,,-0.017633480273274715,0.04085219923681859,,0.47866001502827515,0.04687646950472626,,0.6812211571420266,0.010683623133563592,,0.31474955076268113,0.007678003734303578,,0.18293532834146173,0.002740420390579615,,0.3270656304685368,0.012381078239934371,,-0.016045556877420042,0.03441601312768888,,0.39852678027740507,0.039491172675894345,,0.5694195204284642,0.008209047987243432,,0.3108540704908152,0.006936586544597268,,0.14389737456482596,0.0026016134352944754,,0.6321875076306618,0.01103064769696282,,-0.4691012068950789,0.025543512952919973,,1.4676515003467139,0.032960063007503294,,1.9046819008677172,0.10029396854308671,,0.18584487460537363,0.012436676175251963,,0.41286834076722884,0.008330759202353134,,0.5896645670982933,0.011655142595425301,,-0.5502227740229386,0.028052000648582275,,1.51909062264999,0.03619688920479653,,1.9726481261904363,0.11731773765028264,,0.1659275790461261,0.0123079231713773,,0.37669198784299496,0.008372936188678267,,0.3294299308526967,0.0017336930326965624,,0.15361735637430785,0.0017131295883363558,,0.2572176428021516,0.0024164389132044274,,0.585665495620423,0.002884115507823945,,0.4003421426327096,0.002689858852605488,,0.2034160618709394,0.0006169186992527384,,0.2750504363028698,0.0013560458544535651,,0.13748385354108303,0.0013332162086399943,,0.20126292015920105,0.0018805556506893608,,0.46452112767622944,0.0020278311549766486,,0.4293274755358394,0.0026048136767372163,,0.1640752251676161,0.0006347264698395684,
